rec_time	UTC	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Pupil X	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Pupil Y	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Left Eye_Pupil X	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Left Eye_Pupil Y	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Left Eye_Pupil Area	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Left Eye_Pupil Height	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Left Eye_Pupil Width	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Left Eye_Fixations_Fixations	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Left Eye_Fixations_Fixations Duration	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Left Eye_Saccades_Saccades	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Left Eye_Saccades_Saccades Duration	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Left Eye_Saccades_Saccades Angle
00:00:16.500	1557996990519	198.343	130.005	221.415	119.296	686.637	33.905	25.786	0	0	0	0	0
00:00:16.517	1557996990536	198.081	130.868	221.24	120.825	647.991	34.584	23.856	0	0	0	0	0
00:00:16.533	1557996990552	197.903	130.352	221.169	120.457	653.826	34.145	24.381	0	0	0	0	0
00:00:16.550	1557996990569	198.287	130.062	221.489	119.997	656.671	33.525	24.939	0	0	0	0	0
00:00:16.567	1557996990586	197.832	130.369	220.581	120.61	648.876	35.473	23.29	0	0	0	0	0
00:00:16.583	1557996990602	198.011	130.683	221.324	120.421	647.002	34.996	23.54	0	0	0	0	0
00:00:16.600	1557996990619	198.04	129.809	221.371	119.076	720.274	33.01	27.782	0	0	0	0	0
00:00:16.617	1557996990636	197.831	130.828	221.133	120.552	667.158	34.236	24.811	0	0	0	0	0
00:00:16.633	1557996990652	197.708	129.745	221.084	119.599	688.508	34.247	25.598	0	0	0	0	0
00:00:16.650	1557996990669	197.573	130.713	220.813	120.41	666.301	35.316	24.022	0	0	0	0	0
00:00:16.667	1557996990686	197.88	129.749	220.932	119.011	717.409	33.986	26.876	0	0	0	0	0
00:00:16.683	1557996990702	197.738	130.291	221.105	119.63	737.001	33.633	27.9	0	0	0	0	0
00:00:16.700	1557996990719	197.489	129.877	220.843	119.081	733.821	34.602	27.002	0	0	0	0	0
00:00:16.717	1557996990736	197.77	130.664	221.17	120.572	680.687	34.269	25.291	0	0	0	0	0
00:00:16.733	1557996990752	197.705	130.247	220.952	120.147	706.681	34.685	25.942	0	0	0	0	0
00:00:16.750	1557996990769	197.905	130.523	221.327	119.887	711.296	34.092	26.565	0	0	0	0	0
00:00:16.767	1557996990786	197.887	130.223	221.019	119.763	697.438	34.966	25.396	0	0	0	0	0
00:00:16.783	1557996990802	198.12	130.809	221.396	120.385	749.758	33.138	28.808	0	0	0	0	0
00:00:16.800	1557996990819	197.829	130.115	221.173	119.746	736.036	34.273	27.344	0	0	0	0	0
00:00:16.817	1557996990836	197.581	130.624	221.186	119.996	721.208	34.161	26.881	0	0	0	0	0
00:00:16.833	1557996990852	197.915	130.005	221.151	119.077	777.727	33.8	29.297	0	0	0	0	0
00:00:16.850	1557996990869	197.68	130.436	221.096	119.973	705.957	34.493	26.059	0	0	0	0	0
00:00:16.867	1557996990886	198.172	129.824	221.158	118.916	769.59	34.264	28.597	0	0	0	0	0
00:00:16.883	1557996990902	198.036	130.326	221.42	119.634	688.098	34.187	25.627	0	0	0	0	0
00:00:16.900	1557996990919	198.008	129.84	221.061	119.162	743.826	33.851	27.978	0	0	0	0	0
00:00:16.917	1557996990936	197.763	130.201	221.877	119.139	716.035	33.374	27.317	0	0	0	0	0
00:00:16.933	1557996990952	197.95	130.883	221.401	120.676	669.5	36.04	23.652	0	0	0	0	0
00:00:16.950	1557996990969	198.185	130.378	221.575	120.386	680.028	34.167	25.341	0	0	0	0	0
00:00:16.967	1557996990986	198.336	130.177	221.428	119.833	703.696	34.35	26.084	0	0	0	0	0
00:00:16.983	1557996991002	197.924	130.441	221.891	119.794	687.408	35.895	24.383	0	0	0	0	0
00:00:17.000	1557996991019	198.943	129.538	221.725	119.104	735.743	34.016	27.539	0	0	0	0	0
00:00:17.017	1557996991036	198.306	130.56	221.813	120.504	645.929	36.288	22.664	0	0	0	0	0
00:00:17.033	1557996991052	197.986	130.34	221.094	120.591	700.234	36.127	24.679	0	0	0	0	0
00:00:17.050	1557996991069	198.263	130.853	221.992	120.453	649.057	34.575	23.902	0	0	0	0	0
00:00:17.067	1557996991086	198.65	130.214	221.891	119.677	685.437	34.481	25.311	0	0	0	0	0
00:00:17.083	1557996991102	198.449	130.799	221.654	120.319	650.746	36.219	22.877	0	0	0	0	0
00:00:17.100	1557996991119	198.318	129.509	221.844	118.89	738.307	34.398	27.329	0	0	0	0	0
00:00:17.117	1557996991136	198.338	130.309	221.865	119.845	679.799	34.333	25.21	0	0	0	0	0
00:00:17.133	1557996991152	198.711	130.212	221.837	120.038	657.999	35.15	23.835	0	0	0	0	0
00:00:17.150	1557996991169	198.468	130.836	221.576	120.831	674.069	36.047	23.809	0	0	0	0	0
00:00:17.167	1557996991186	198.554	130.189	221.689	119.432	710.451	34.112	26.518	0	0	0	0	0
00:00:17.183	1557996991202	198.282	131.175	221.325	120.763	687.209	37.055	23.613	0	0	0	0	0
00:00:17.200	1557996991219	198.566	130.761	222.04	120.431	652.109	36.247	22.907	0	0	0	0	0
00:00:17.217	1557996991236	198.152	130.825	221.611	121.14	659.104	35.324	23.757	0	0	0	0	0
00:00:17.233	1557996991252	198.763	130.462	221.975	119.698	656.177	34.45	24.252	0	0	0	0	0
00:00:17.250	1557996991269	198.433	131.12	221.916	121.109	668.399	34.063	24.984	0	0	0	0	0
00:00:17.267	1557996991286	198.491	130.09	221.888	119.399	679.826	33.166	26.099	0	0	0	0	0
00:00:17.283	1557996991302	198.569	131.113	221.662	120.958	673.055	34.115	25.12	0	0	0	0	0
00:00:17.300	1557996991319	198.422	130.243	221.718	119.513	708.377	32.94	27.381	0	0	0	0	0
00:00:17.317	1557996991336	198.557	131.141	222.025	120.755	659.798	33.739	24.899	0	0	0	0	0
00:00:17.333	1557996991352	199.151	130.695	222.545	120.511	630.429	33.566	23.914	0	0	0	0	0
