rec_time	UTC	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Pupil X	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Pupil Y	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Right Eye_Pupil X	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Right Eye_Pupil Y	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Right Eye_Pupil Area	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Right Eye_Pupil Height	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Right Eye_Pupil Width	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Right Eye_Fixations_Fixations	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Right Eye_Fixations_Fixations Duration	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Right Eye_Saccades_Saccades	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Right Eye_Saccades_Saccades Duration	Dikablis Professional Wireless  (DGW18050)_Eye Data_Original_Right Eye_Saccades_Saccades Angle
00:00:08.901	1557996982920	173.565	128.701	154.973	136.586	1046.589	41.347	32.229	0	0	0	0	0
00:00:08.917	1557996982936	173.388	128.125	154.962	136.292	1069.784	41.429	32.878	0	0	0	0	0
00:00:08.934	1557996982953	173.498	128.748	154.978	136.562	1042.461	40.641	32.659	0	0	0	0	0
00:00:08.951	1557996982970	173.642	127.744	154.924	135.749	1063.029	41.385	32.705	0	0	0	0	0
00:00:08.967	1557996982986	173.412	128.746	155.072	136.234	1057.257	41.609	32.352	0	0	0	0	0
00:00:08.984	1557996983003	173.424	127.986	155.334	136.244	1109.387	40.96	34.485	0	0	0	0	0
00:00:09.001	1557996983020	173.593	128.495	154.956	136.254	1085.999	41.731	33.135	0	0	0	0	0
00:00:09.017	1557996983036	173.7	127.734	155.231	135.624	1102.309	42.737	32.841	0	0	0	0	0
00:00:09.034	1557996983053	172.816	128.615	154.051	136.458	1075.013	41.645	32.867	0	0	0	0	0
00:00:09.051	1557996983070	173.252	127.942	154.586	135.787	1103.891	42.412	33.139	0	0	0	0	0
00:00:09.067	1557996983086	173.279	128.288	154.413	136.463	1076.176	41.792	32.787	0	0	0	0	0
00:00:09.084	1557996983103	173.147	128.345	154.316	136.179	1092.266	41.535	33.483	0	0	0	0	0
00:00:09.101	1557996983120	173.027	128.443	154.502	136.2	1085.762	41.683	33.165	0	0	0	0	0
00:00:09.117	1557996983136	172.981	127.734	154.45	135.409	1086.758	42.397	32.637	0	0	0	0	0
00:00:09.134	1557996983153	173.27	128.447	154.649	136.507	1098.772	41.343	33.839	0	0	0	0	0
00:00:09.151	1557996983170	173.099	127.678	154.897	135.454	1090.685	42.049	33.026	0	0	0	0	0
00:00:09.167	1557996983186	173.592	127.857	154.79	136.263	1098.729	41.296	33.876	0	0	0	0	0
00:00:09.184	1557996983203	173.433	127.404	155.4	135.3	1069.294	41.195	33.049	0	0	0	0	0
00:00:09.201	1557996983220	190.107	122.635	0	0	0	0	0	0	0	0	0	0
00:00:09.217	1557996983236	0	0	0	0	0	0	0	0	0	0	0	0
00:00:09.234	1557996983253	0	0	0	0	0	0	0	0	0	0	0	0
00:00:09.251	1557996983270	0	0	0	0	0	0	0	0	0	0	0	0
00:00:09.267	1557996983286	0	0	0	0	0	0	0	0	0	0	0	0
00:00:09.284	1557996983303	0	0	0	0	0	0	0	0	0	0	0	0
00:00:09.301	1557996983320	0	0	0	0	0	0	0	0	0	0	0	0
00:00:09.317	1557996983336	0	0	0	0	0	0	0	0	0	0	0	0
00:00:09.334	1557996983353	192.423	119.542	0	0	0	0	0	0	0	0	0	0
00:00:09.351	1557996983370	174.959	126.733	156.877	134.224	1003.766	41.084	31.108	0	0	0	0	0
00:00:09.367	1557996983386	174.828	126.966	156.636	134.631	1042.553	41.308	32.135	0	0	0	0	0
00:00:09.384	1557996983403	174.904	126.404	156.501	134.106	1080.123	40.789	33.716	0	0	0	0	0
00:00:09.401	1557996983420	174.927	126.907	156.595	134.312	1083.785	41.827	32.991	0	0	0	0	0
00:00:09.417	1557996983436	175.005	126.776	156.768	133.882	1110.888	41.878	33.775	0	0	0	0	0
00:00:09.434	1557996983453	156.687	134.503	156.687	134.503	1106.649	42.402	33.23	0	0	0	0	0
00:00:09.451	1557996983470	156.651	134.004	156.651	134.004	1122.182	41.958	34.053	0	0	0	0	0
00:00:09.467	1557996983486	174.567	127.042	156.135	134.365	1087.217	41.176	33.619	0	0	0	0	0
00:00:09.484	1557996983503	174.581	126.461	156.297	133.901	1112.776	41.817	33.881	0	0	0	0	0
00:00:09.501	1557996983520	155.973	134.785	155.973	134.785	1121.508	41.496	34.412	0	0	0	0	0
00:00:09.517	1557996983536	174.493	126.453	155.747	133.965	1105.795	41.705	33.759	0	0	0	0	0
00:00:09.534	1557996983553	155.499	134.367	155.499	134.367	1076.786	40.897	33.523	0	0	0	0	0
00:00:09.551	1557996983570	173.9	126.283	155.717	133.497	1089.186	42.282	32.799	0	0	0	0	0
00:00:09.567	1557996983586	155.563	134.339	155.563	134.339	1107.798	42.198	33.426	0	0	0	0	0
00:00:09.584	1557996983603	174.116	126.699	155.672	133.911	1118.139	41.715	34.128	0	0	0	0	0
00:00:09.601	1557996983620	173.999	126.53	155.415	134.289	1093.652	41.39	33.643	0	0	0	0	0
00:00:09.617	1557996983636	173.908	126.661	155.491	134.015	1117.503	41.98	33.894	0	0	0	0	0
00:00:09.634	1557996983653	155.352	134.436	155.352	134.436	1115.009	42.072	33.744	0	0	0	0	0
00:00:09.651	1557996983670	155.391	134.102	155.391	134.102	1124.537	42.469	33.714	0	0	0	0	0
00:00:09.667	1557996983686	173.969	126.537	155.298	134.095	1080.56	42.198	32.603	0	0	0	0	0
00:00:09.684	1557996983703	155.382	133.954	155.382	133.954	1125.272	42.416	33.779	0	0	0	0	0
00:00:09.701	1557996983720	173.594	126.737	155.051	134.299	1111.516	42.441	33.346	0	0	0	0	0
00:00:09.717	1557996983736	155.384	134.467	155.384	134.467	1139.569	41.67	34.82	0	0	0	0	0
00:00:09.734	1557996983753	155.459	134.227	155.459	134.227	1099.635	41.538	33.706	0	0	0	0	0
00:00:09.751	1557996983770	155.46	133.986	155.46	133.986	1112.827	41.803	33.895	0	0	0	0	0
00:00:09.767	1557996983786	173.886	126.537	155.485	134.48	1105.831	41.406	34.005	0	0	0	0	0
00:00:09.784	1557996983803	155.561	133.934	155.561	133.934	1102.116	41.64	33.7	0	0	0	0	0
00:00:09.801	1557996983820	174.166	126.258	155.462	134.614	1102.544	41.807	33.578	0	0	0	0	0
00:00:09.817	1557996983836	155.543	133.824	155.543	133.824	1078.669	41.347	33.217	0	0	0	0	0
00:00:09.834	1557996983853	174.245	126.859	155.72	134.566	1107.597	41.596	33.903	0	0	0	0	0
00:00:09.851	1557996983870	174.494	126.718	156.011	133.86	1093.237	41.32	33.688	0	0	0	0	0
00:00:09.867	1557996983886	174.304	126.783	155.906	134.582	1118.046	42.163	33.763	0	0	0	0	0
00:00:09.884	1557996983903	174.423	126.611	155.505	133.81	1076.988	41.005	33.441	0	0	0	0	0
00:00:09.901	1557996983920	155.822	134.33	155.822	134.33	1084.954	41.475	33.307	0	0	0	0	0
00:00:09.917	1557996983936	155.763	133.738	155.763	133.738	1081.581	41.005	33.584	0	0	0	0	0
00:00:09.934	1557996983953	155.971	134.115	155.971	134.115	1076.898	41.314	33.188	0	0	0	0	0
00:00:09.951	1557996983970	156.031	133.712	156.031	133.712	1091.093	41.275	33.658	0	0	0	0	0
00:00:09.967	1557996983986	172.445	126.502	155.772	134.105	1078.139	41.011	33.472	0	0	0	0	0
00:00:09.984	1557996984003	167.188	127.548	151.462	134.256	1074.707	41.57	32.917	0	0	0	0	0
00:00:10.001	1557996984020	161.516	128.613	144.34	136.161	1049.307	41.244	32.393	0	0	0	0	0
00:00:10.017	1557996984036	159.512	129.148	140.985	136.566	1080.392	41.874	32.851	0	0	0	0	0
00:00:10.034	1557996984053	160.131	128.631	141.207	137.032	1097.297	41.434	33.719	0	0	0	0	0
00:00:10.051	1557996984070	160.491	128.754	141.661	136.3	1097.445	42.05	33.229	0	0	0	0	0
00:00:10.067	1557996984086	160.904	128.403	142.269	136.81	1106.76	41.588	33.884	0	0	0	0	0
00:00:10.084	1557996984103	161.309	128.727	142.817	136.084	1098.954	41.856	33.43	0	0	0	0	0
00:00:10.101	1557996984120	162.328	128.274	143.669	136.406	1114.641	41.931	33.846	0	0	0	0	0
00:00:10.117	1557996984136	162.636	128.181	143.937	135.676	1112.44	42.242	33.531	0	0	0	0	0
00:00:10.134	1557996984153	163.575	127.795	144.891	136.061	1110.079	41.847	33.775	0	0	0	0	0
00:00:10.151	1557996984170	163.741	127.682	145.053	135.262	1089.126	41.768	33.201	0	0	0	0	0
00:00:10.167	1557996984186	164.562	127.379	145.622	135.8	1121.912	41.935	34.064	0	0	0	0	0
00:00:10.184	1557996984203	164.59	127.419	146.009	135.11	1111.334	42.2	33.531	0	0	0	0	0
00:00:10.201	1557996984220	164.662	127.677	145.819	135.477	1101.162	42.697	32.837	0	0	0	0	0
00:00:10.217	1557996984236	164.863	127.277	146.504	134.565	1090.255	42.04	33.02	0	0	0	0	0
00:00:10.234	1557996984253	165.274	127.28	146.586	135.302	1124.438	42.618	33.593	0	0	0	0	0
00:00:10.251	1557996984270	165.217	127.538	146.774	135.044	1127.522	41.465	34.622	0	0	0	0	0
00:00:10.267	1557996984286	165.058	127.705	146.693	135.38	1126.501	42.179	34.005	0	0	0	0	0
00:00:10.284	1557996984303	165.307	127.148	146.867	134.669	1115.249	41.925	33.87	0	0	0	0	0
00:00:10.301	1557996984320	165.141	126.997	146.602	134.816	1084.932	42.297	32.659	0	0	0	0	0
00:00:10.317	1557996984336	165.545	126.886	146.86	134.343	1122.217	42.559	33.573	0	0	0	0	0
00:00:10.334	1557996984353	165.479	127.244	146.849	134.76	1126.242	42.596	33.664	0	0	0	0	0
00:00:10.351	1557996984370	165.255	126.707	146.713	134.156	1090.602	41.701	33.299	0	0	0	0	0
00:00:10.367	1557996984386	165.134	127.081	146.957	134.746	1118.343	42.268	33.688	0	0	0	0	0
00:00:10.384	1557996984403	164.315	127.346	146.158	134.418	1105.026	42.623	33.01	0	0	0	0	0
00:00:10.401	1557996984420	163.132	128.615	144.524	136.632	1148.805	42.07	34.768	0	0	0	0	0
00:00:10.417	1557996984436	163.52	128.562	144.579	136.138	1142.372	42.419	34.289	0	0	0	0	0
00:00:10.434	1557996984453	163.169	128.337	144.586	136.486	1139.105	42.317	34.273	0	0	0	0	0
00:00:10.451	1557996984470	163.531	128.253	144.749	135.88	1129.19	42.128	34.128	0	0	0	0	0
00:00:10.467	1557996984486	163.415	128.296	144.914	136.507	1154.057	42.345	34.701	0	0	0	0	0
00:00:10.484	1557996984503	162.972	128.075	144.519	135.569	1110.928	42.577	33.222	0	0	0	0	0
00:00:10.501	1557996984520	162.895	128.578	144.62	136.29	1140.256	42.601	34.079	0	0	0	0	0
00:00:10.517	1557996984536	163.178	128.122	144.432	135.398	1113.927	42.377	33.469	0	0	0	0	0
00:00:10.534	1557996984553	162.72	127.94	144.332	135.997	1152.622	43.83	33.483	0	0	0	0	0
00:00:10.551	1557996984570	162.828	128.331	144.249	135.479	1133.278	42.947	33.598	0	0	0	0	0
00:00:10.567	1557996984586	162.85	128.017	144.157	136.36	1148.113	42.738	34.204	0	0	0	0	0
00:00:10.584	1557996984603	162.977	128.303	144.258	135.338	1116.221	42.113	33.748	0	0	0	0	0
00:00:10.601	1557996984620	162.592	128.623	144.18	136.211	1152.227	43.206	33.955	0	0	0	0	0
00:00:10.617	1557996984636	162.856	128.02	144.227	135.346	1120.987	42.596	33.508	0	0	0	0	0
00:00:10.634	1557996984653	162.943	128.238	144.301	136.129	1148.743	42.722	34.236	0	0	0	0	0
00:00:10.651	1557996984670	162.931	128.249	144.428	135.604	1142.839	42.373	34.341	0	0	0	0	0
00:00:10.667	1557996984686	162.563	128.122	144.242	136.144	1158.859	43.779	33.703	0	0	0	0	0
00:00:10.684	1557996984703	162.99	128.161	144.443	135.397	1148.583	42.942	34.056	0	0	0	0	0
00:00:10.701	1557996984720	163.061	128.111	144.552	136.111	1166.054	42.912	34.598	0	0	0	0	0
00:00:10.717	1557996984736	163.031	128.321	144.458	135.375	1156.238	42.981	34.252	0	0	0	0	0
00:00:10.734	1557996984753	162.9	127.541	144.323	135.718	1160.626	43.557	33.927	0	0	0	0	0
00:00:10.751	1557996984770	163.023	127.743	144.492	135.083	1150.174	43.092	33.984	0	0	0	0	0
00:00:10.767	1557996984786	162.548	128.287	144.371	136.038	1161.624	43.14	34.284	0	0	0	0	0
00:00:10.784	1557996984803	161.643	128.293	144.073	135.454	1154.555	43.113	34.097	0	0	0	0	0
00:00:10.801	1557996984820	160.794	127.707	142.294	135.562	1140.333	42.22	34.389	0	0	0	0	0
00:00:10.817	1557996984836	160.85	127.587	142.346	134.59	1154.776	43.33	33.933	0	0	0	0	0
00:00:10.834	1557996984853	160.43	127.452	142.273	135.238	1147.911	42.884	34.082	0	0	0	0	0
00:00:10.851	1557996984870	160.605	127.551	142.264	134.641	1161.909	42.754	34.602	0	0	0	0	0
00:00:10.867	1557996984886	160.725	127.455	142.336	135.282	1149.83	42.887	34.136	0	0	0	0	0
00:00:10.884	1557996984903	160.695	127.532	142.426	134.645	1144.541	42.629	34.185	0	0	0	0	0
00:00:10.901	1557996984920	160.73	127.57	142.286	135.243	1145.404	42.682	34.168	0	0	0	0	0
00:00:10.917	1557996984936	159.859	127.674	142.295	134.624	1142.21	42.392	34.306	0	0	0	0	0
00:00:10.934	1557996984953	159.907	128.25	142.723	135.237	1142.833	42.344	34.364	0	0	0	0	0
00:00:10.951	1557996984970	0	0	0	0	0	0	0	0	0	0	0	0
00:00:10.967	1557996984986	331.899	51.391	331.899	51.391	4634.311	92.236	63.973	0	0	0	0	0
00:00:10.984	1557996985003	331.112	49.907	331.112	49.907	4906.243	97.857	63.836	0	0	0	0	0
00:00:11.001	1557996985020	331.778	51.168	331.778	51.168	4872.846	96.655	64.19	0	0	0	0	0
00:00:11.017	1557996985036	0	0	0	0	0	0	0	0	0	0	0	0
00:00:11.034	1557996985053	256.128	85.779	331.264	50.732	4955.458	98.824	63.845	0	0	0	0	0
00:00:11.051	1557996985070	162.141	130.229	143.58	139.86	793.442	39.259	25.733	0	0	0	0	0
00:00:11.067	1557996985086	162.654	129.117	144.978	138.011	975.444	42.146	29.468	0	0	0	0	0
00:00:11.084	1557996985103	163.455	128.511	145.551	136.211	1115.693	41.695	34.07	0	0	0	0	0
00:00:11.101	1557996985120	163.334	128.162	145.739	135.458	1133.876	42.205	34.207	0	0	0	0	0
00:00:11.117	1557996985136	163.403	128.245	145.814	135.354	1143.926	42.365	34.38	0	0	0	0	0
00:00:11.134	1557996985153	163.618	127.776	145.829	135.594	1124.105	42.068	34.022	0	0	0	0	0
00:00:11.151	1557996985170	163.51	127.989	145.668	135.251	1140.681	42.613	34.083	0	0	0	0	0
00:00:11.167	1557996985186	163.629	127.638	145.929	135.36	1148.943	42.728	34.237	0	0	0	0	0
00:00:11.184	1557996985203	163.609	127.586	145.815	134.818	1140.023	42.86	33.867	0	0	0	0	0
00:00:11.201	1557996985220	163.476	127.707	145.994	134.994	1140.916	42.514	34.169	0	0	0	0	0
00:00:11.217	1557996985236	163.681	127.556	145.795	134.595	1155.247	42.557	34.564	0	0	0	0	0
00:00:11.234	1557996985253	164.034	127.567	145.632	135.138	1136.199	42.528	34.017	0	0	0	0	0
00:00:11.251	1557996985270	166.557	129.654	146.537	135.644	1156.838	43.275	34.036	0	0	0	0	0
00:00:11.267	1557996985286	167.038	130.543	147.798	138.676	1193.964	43.174	35.211	0	0	0	0	0
00:00:11.284	1557996985303	167.297	130.977	148.394	138.656	1199.597	43.635	35.003	0	0	0	0	0
00:00:11.301	1557996985320	167.158	130.762	148.233	139.304	1216.605	43.942	35.252	0	0	0	0	0
00:00:11.317	1557996985336	167.26	130.919	148.412	138.63	1202.566	43.516	35.186	0	0	0	0	0
00:00:11.334	1557996985353	167.044	130.605	148.411	139.115	1205.513	43.34	35.416	0	0	0	0	0
00:00:11.351	1557996985370	166.953	130.844	148.34	138.468	1178.274	43.481	34.503	0	0	0	0	0
00:00:11.367	1557996985386	166.774	130.783	148.423	138.913	1207.747	43.704	35.185	0	0	0	0	0
00:00:11.384	1557996985403	167.056	130.48	148.473	138.175	1209.107	44.206	34.825	0	0	0	0	0
00:00:11.401	1557996985420	166.963	130.978	148.725	139.414	1238.699	43.564	36.203	0	0	0	0	0
00:00:11.417	1557996985436	167.086	130.75	148.65	138.63	1224.555	43.169	36.118	0	0	0	0	0
00:00:11.434	1557996985453	167.027	130.639	148.69	138.977	1220.869	43.776	35.51	0	0	0	0	0
00:00:11.451	1557996985470	167.065	130.647	148.629	138.476	1224.498	43.539	35.809	0	0	0	0	0
00:00:11.467	1557996985486	166.938	130.382	148.644	139.078	1220.163	43.296	35.882	0	0	0	0	0
00:00:11.484	1557996985503	167.315	130.853	148.663	138.567	1203.517	42.776	35.823	0	0	0	0	0
00:00:11.501	1557996985520	167.137	130.441	148.746	138.887	1208.467	43.65	35.25	0	0	0	0	0
00:00:11.517	1557996985536	167.332	130.506	148.693	138.177	1190.356	43.241	35.05	0	0	0	0	0
00:00:11.534	1557996985553	167.192	130.918	148.591	138.805	1226.361	44.044	35.452	0	0	0	0	0
00:00:11.551	1557996985570	167.288	130.584	148.73	138.188	1199.154	43.67	34.962	0	0	0	0	0
00:00:11.567	1557996985586	167.28	130.706	148.687	139.267	1219.997	43.192	35.963	0	0	0	0	0
00:00:11.584	1557996985603	166.957	130.525	148.48	138.104	1183.337	43.291	34.803	0	0	0	0	0
00:00:11.601	1557996985620	167.512	130.592	148.922	139.091	1220.046	42.767	36.322	0	0	0	0	0
00:00:11.617	1557996985636	167.308	130.354	148.814	138.152	1218.462	43.976	35.278	0	0	0	0	0
00:00:11.634	1557996985653	167.178	130.622	148.783	138.657	1197.713	43.483	35.071	0	0	0	0	0
00:00:11.651	1557996985670	167.191	131.025	148.592	138.58	1219.058	43.179	35.947	0	0	0	0	0
00:00:11.667	1557996985686	167.037	130.639	148.757	138.862	1212.297	43.462	35.515	0	0	0	0	0
00:00:11.684	1557996985703	167.301	130.478	148.491	137.798	1173.657	43.301	34.511	0	0	0	0	0
00:00:11.701	1557996985720	167.204	130.144	148.726	138.557	1199.051	43.957	34.731	0	0	0	0	0
00:00:11.717	1557996985736	166.69	130.161	148.416	137.842	1174.716	43.293	34.548	0	0	0	0	0
00:00:11.734	1557996985753	166.458	130.116	148.308	138.743	1216.572	43.424	35.671	0	0	0	0	0
00:00:11.751	1557996985770	165.2	128.463	147.213	136.718	1165.602	43.771	33.906	0	0	0	0	0
00:00:11.767	1557996985786	164.265	127.243	145.552	135.415	1149.518	42.404	34.516	0	0	0	0	0
00:00:11.784	1557996985803	164.188	126.426	145.632	132.982	1142.017	42.633	34.106	0	0	0	0	0
00:00:11.801	1557996985820	163.971	126.284	145.583	133.809	1162.483	42.512	34.817	0	0	0	0	0
00:00:11.817	1557996985836	163.981	126.845	145.607	133.31	1174.839	43.269	34.571	0	0	0	0	0
00:00:11.834	1557996985853	163.55	126.533	145.61	133.78	1157.673	42.854	34.396	0	0	0	0	0
00:00:11.851	1557996985870	163.605	126.346	145.515	133.372	1166.156	42.549	34.896	0	0	0	0	0
00:00:11.867	1557996985886	163.382	126.638	145.346	134.017	1154.045	42.783	34.345	0	0	0	0	0
00:00:11.884	1557996985903	163.434	126.617	145.347	133.422	1168.096	42.862	34.699	0	0	0	0	0
00:00:11.901	1557996985920	162.894	126.712	145.097	134.174	1179.975	43.039	34.908	0	0	0	0	0
00:00:11.917	1557996985936	162.913	126.7	145.086	133.588	1155.947	43.126	34.128	0	0	0	0	0
00:00:11.934	1557996985953	163.016	126.628	145.166	134.144	1163.737	42.783	34.633	0	0	0	0	0
00:00:11.951	1557996985970	163.19	126.468	144.919	133.575	1153.4	42.891	34.24	0	0	0	0	0
00:00:11.967	1557996985986	162.761	127.155	144.778	134.142	1162.358	43.352	34.138	0	0	0	0	0
00:00:11.984	1557996986003	163.254	126.518	145.131	133.618	1157.957	42.667	34.555	0	0	0	0	0
00:00:12.001	1557996986020	162.897	126.774	145.202	133.977	1170.314	43.072	34.595	0	0	0	0	0
00:00:12.017	1557996986036	163.024	126.521	145.031	133.436	1171.096	43.365	34.385	0	0	0	0	0
00:00:12.034	1557996986053	163.015	127.12	145.033	133.999	1143.923	42.762	34.06	0	0	0	0	0
00:00:12.051	1557996986070	163.382	126.562	145.106	133.48	1146.473	42.829	34.083	0	0	0	0	0
00:00:12.067	1557996986086	163.089	126.746	145.157	133.898	1154.462	42.812	34.334	0	0	0	0	0
00:00:12.084	1557996986103	162.954	126.645	144.989	133.011	1121.217	42.794	33.36	0	0	0	0	0
00:00:12.101	1557996986120	162.57	126.562	144.986	134.134	1171.955	42.823	34.845	0	0	0	0	0
00:00:12.117	1557996986136	162.329	126.5	144.686	133.36	1128.774	42.43	33.873	0	0	0	0	0
00:00:12.134	1557996986153	162.239	126.333	144.087	133.738	1133.684	42.484	33.977	0	0	0	0	0
00:00:12.151	1557996986170	162.262	126.27	144.182	132.98	1141.133	42.711	34.018	0	0	0	0	0
00:00:12.167	1557996986186	161.962	126.432	144.228	133.785	1157.649	42.318	34.831	0	0	0	0	0
00:00:12.184	1557996986203	162.036	126.575	144.231	133.035	1141.309	43.005	33.79	0	0	0	0	0
00:00:12.201	1557996986220	161.817	126.343	144.225	133.749	1157.404	42.971	34.294	0	0	0	0	0
00:00:12.217	1557996986236	162.327	126.281	144.211	133.241	1134.475	42.535	33.959	0	0	0	0	0
00:00:12.234	1557996986253	162.657	126.216	144.286	133.791	1162.691	43.106	34.343	0	0	0	0	0
00:00:12.251	1557996986270	162.055	126.36	144.265	133.114	1152.708	42.629	34.429	0	0	0	0	0
00:00:12.267	1557996986286	161.928	126.424	144.131	133.84	1167.517	42.89	34.659	0	0	0	0	0
00:00:12.284	1557996986303	162.096	126.473	144.337	133.197	1139.813	42.502	34.146	0	0	0	0	0
00:00:12.301	1557996986320	161.792	126.226	144.171	133.877	1158.894	42.755	34.512	0	0	0	0	0
00:00:12.317	1557996986336	144.487	133.181	144.487	133.181	1141.117	43.117	33.697	0	0	0	0	0
00:00:12.334	1557996986353	162.019	126.547	144.252	133.621	1148.276	42.996	34.004	0	0	0	0	0
00:00:12.351	1557996986370	144.524	132.818	144.524	132.818	1148.487	42.915	34.074	0	0	0	0	0
00:00:12.367	1557996986386	146.465	133.466	146.465	133.466	1101.347	41.514	33.779	0	0	0	0	0
00:00:12.384	1557996986403	154.368	131.721	154.368	131.721	1045.623	39.867	33.394	0	0	0	0	0
00:00:12.401	1557996986420	163.682	131.852	163.682	131.852	1018.971	38.052	34.095	0	0	0	0	0
00:00:12.417	1557996986436	170.521	131.449	170.521	131.449	1071.273	40.524	33.659	0	0	0	0	0
00:00:12.434	1557996986453	172.365	132.081	172.365	132.081	1156.531	43.009	34.238	0	0	0	0	0
00:00:12.451	1557996986470	171.978	131.443	171.978	131.443	1124.533	42.482	33.703	0	0	0	0	0
00:00:12.467	1557996986486	172.143	131.845	172.143	131.845	1119.863	42.681	33.408	0	0	0	0	0
00:00:12.484	1557996986503	171.218	130.832	171.218	130.832	1120.547	42.881	33.271	0	0	0	0	0
00:00:12.501	1557996986520	171.588	131.494	171.588	131.494	1119.218	42.678	33.39	0	0	0	0	0
00:00:12.517	1557996986536	170.872	130.95	170.872	130.95	1102.646	41.992	33.434	0	0	0	0	0
00:00:12.534	1557996986553	170.942	131.511	170.942	131.511	1139.069	42.817	33.872	0	0	0	0	0
00:00:12.551	1557996986570	170.913	131.041	170.913	131.041	1137.273	42.047	34.438	0	0	0	0	0
00:00:12.567	1557996986586	170.725	131.755	170.725	131.755	1163.664	42.172	35.133	0	0	0	0	0
00:00:12.584	1557996986603	170.417	130.429	170.417	130.429	1093.143	42.401	32.825	0	0	0	0	0
00:00:12.601	1557996986620	170.883	132.02	170.883	132.02	1172.875	42.811	34.882	0	0	0	0	0
00:00:12.617	1557996986636	170.507	131.097	170.507	131.097	1136.781	42.078	34.398	0	0	0	0	0
00:00:12.634	1557996986653	170.197	131.1	170.197	131.1	1111.328	42.067	33.636	0	0	0	0	0
00:00:12.651	1557996986670	117.065	92.053	170.585	131.145	1158.848	42.434	34.771	0	0	0	0	0
00:00:12.667	1557996986686	170.605	131.448	170.605	131.448	1135.573	42.492	34.027	0	0	0	0	0
00:00:12.684	1557996986703	170.577	130.581	170.577	130.581	1086.936	42.69	32.418	0	0	0	0	0
00:00:12.701	1557996986720	170.787	131.7	170.787	131.7	1132.454	42.299	34.088	0	0	0	0	0
00:00:12.717	1557996986736	169.857	130.547	169.857	130.547	1064.937	41.136	32.962	0	0	0	0	0
00:00:12.734	1557996986753	170.159	131.624	170.159	131.624	1098.486	41.122	34.012	0	0	0	0	0
00:00:12.751	1557996986770	169.787	130.856	169.787	130.856	1070.505	39.947	34.121	0	0	0	0	0
00:00:12.767	1557996986786	170.657	131.715	170.657	131.715	1105.878	41.442	33.976	0	0	0	0	0
00:00:12.784	1557996986803	170.403	130.809	170.403	130.809	1060.59	40.81	33.09	0	0	0	0	0
00:00:12.801	1557996986820	170.256	131.43	170.256	131.43	1070.429	41.217	33.067	0	0	0	0	0
00:00:12.817	1557996986836	181.323	124.277	166.436	130.478	971.847	38.955	31.764	0	0	0	0	0
00:00:12.834	1557996986853	171.08	125.104	156.655	131.989	958.41	38.776	31.47	0	0	0	0	0
00:00:12.851	1557996986870	162.976	126.386	146.549	132.441	992.226	39.966	31.61	0	0	0	0	0
00:00:12.867	1557996986886	159.24	126.907	141.119	134.539	1055.149	40.922	32.83	0	0	0	0	0
00:00:12.884	1557996986903	159.678	126.814	140.964	134.054	1051.907	41.068	32.613	0	0	0	0	0
00:00:12.901	1557996986920	159.408	126.83	141.153	134.671	1060.626	40.394	33.432	0	0	0	0	0
00:00:12.917	1557996986936	159.573	127.044	141.273	133.91	1043.676	40.038	33.189	0	0	0	0	0
00:00:12.934	1557996986953	159.846	126.847	141.398	134.515	1051.475	40.617	32.961	0	0	0	0	0
00:00:12.951	1557996986970	160.003	126.868	141.667	133.74	1041.778	40.623	32.652	0	0	0	0	0
00:00:12.967	1557996986986	159.918	126.862	141.745	134.384	1038.426	39.853	33.176	0	0	0	0	0
00:00:12.984	1557996987003	160.173	126.541	141.856	133.687	1033.922	40.251	32.706	0	0	0	0	0
00:00:13.001	1557996987020	159.954	126.777	141.754	134.11	1039.701	40.202	32.928	0	0	0	0	0
00:00:13.017	1557996987036	160.105	126.304	141.915	133.522	1033.027	40.435	32.528	0	0	0	0	0
00:00:13.034	1557996987053	160.066	126.468	141.999	134.056	1039.457	40.331	32.816	0	0	0	0	0
00:00:13.051	1557996987070	160.042	126.635	142.152	133.381	1016.739	39.934	32.417	0	0	0	0	0
00:00:13.067	1557996987086	160.038	126.511	142.163	133.892	1050.179	40.657	32.888	0	0	0	0	0
00:00:13.084	1557996987103	159.994	126.436	142.11	133.408	1025.716	40.034	32.621	0	0	0	0	0
00:00:13.101	1557996987120	160.371	126.573	142.216	133.832	1045.466	40.646	32.75	0	0	0	0	0
00:00:13.117	1557996987136	160.268	126.214	142.308	133.236	1035.038	40.548	32.501	0	0	0	0	0
00:00:13.134	1557996987153	160.491	126.245	142.3	133.743	1052.316	40.539	33.051	0	0	0	0	0
00:00:13.151	1557996987170	160.462	126.388	142.4	133.4	1057.751	40.853	32.966	0	0	0	0	0
00:00:13.167	1557996987186	159.953	126.46	142.363	133.716	1063.713	40.75	33.236	0	0	0	0	0
